Zscore	Cell	Tissue	File	SNPs	Number	Accession
-0.563	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.CB1_1-3-2011.DS17702.twopass.merge150.wgt10.zgt2.wig	rs10761731,rs10401969,rs12272004	1	GSM701525
-0.620	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.CB6_1-4-2011.DS17706.twopass.merge150.wgt10.zgt2.wig	rs9686661,rs439401,rs12272004	2	GSM701526
0.980	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.RO_01679.DS17198.twopass.merge150.wgt10.zgt2.wig	rs1260326,rs10761731,rs12286037,rs12272004,rs17216525,rs4420638	3	GSM665837
0.310	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.RO_01701.DS17534.twopass.merge150.wgt10.zgt2.wig	rs17145738,rs10761731,rs439401,rs651821,rs12272004,rs11776767,rs2286276	4	GSM701516
0.294	CD4_Mobilised;	Blood	UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS16955.twopass.merge150.wgt10.zgt2.wig	rs9686661,rs328,rs10761731,rs603446,rs439401,rs12272004,rs2075292	5	GSM701489
0.989	CD4_Mobilised;	Blood	UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17175.twopass.merge150.wgt10.zgt2.wig	rs9686661,rs10761731,rs964184,rs10401969,rs439401,rs651821,rs12272004	6	GSM701491
-0.911	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01549.DS15947.twopass.merge150.wgt10.zgt2.wig	rs10761731,rs439401,rs12272004	7	GSM665812
-1.063	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS17212.twopass.merge150.wgt10.zgt2.wig	rs9686661,rs328,rs10761731	8	GSM665839
-1.224	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01689.DS17329.twopass.merge150.wgt10.zgt2.wig	rs7679,rs10761731,rs439401,rs12272004	9	GSM817166
0.206	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17881.twopass.merge150.wgt10.zgt2.wig	rs1260326,rs10761731,rs439401,rs12272004,rs3812316	10	GSM701539
-1.068	CD8_Mobilised;	Blood	UW.Mobilized_CD8_Primary_Cells.ChromatinAccessibility.RO_01679.DS16962.twopass.merge150.wgt10.zgt2.wig	rs10761731,rs12272004,rs11776767,rs2286276	11	GSM817160
-0.331	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01549.DS16012.twopass.merge150.wgt10.zgt2.wig	rs10761731,rs964184,rs4765127,rs651821,rs12272004,rs17216525	12	GSM665813
-0.530	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01679.DS17203.twopass.merge150.wgt10.zgt2.wig	rs10761731,rs12272004,rs2286276	13	GSM665838
0.935	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01689.DS17332.twopass.merge150.wgt10.zgt2.wig	rs9686661,rs17145738,rs7679,rs10761731,rs12272004,rs11776767,rs2075292	14	GSM701499
1.293	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01701.DS17885.twopass.merge150.wgt10.zgt2.wig	rs7679,rs10761731,rs439401,rs651821,rs12272004,rs3812316	15	GSM701540
1.306	CD14	Blood	UW.CD14_Primary_Cells.ChromatinAccessibility.RO_01689.DS17391.twopass.merge150.wgt10.zgt2.wig	rs9686661,rs2001945,rs328,rs7679,rs10761731,rs439401,rs651821	16	GSM701503
0.359	CD14	Blood	UW.CD14_Primary_Cells.ChromatinAccessibility.RO_01701.DS17889.twopass.merge150.wgt10.zgt2.wig	rs9686661,rs328,rs10761731,rs439401,rs12272004	17	GSM701541
-0.133	CD19	Blood	UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01679.DS17186.twopass.merge150.wgt10.zgt2.wig	rs9686661,rs17145738,rs328,rs10761731,rs12272004	18	GSM701492
1.830	CD19	Blood	UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01689.DS17281.twopass.merge150.wgt10.zgt2.wig	rs9686661,rs328,rs10195252,rs10761731,rs964184,rs439401,rs12272004,rs3812316,rs2286276	19	GSM701493
0.635	CD19	Blood	UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01701.DS17440.twopass.merge150.wgt10.zgt2.wig	rs9686661,rs328,rs10195252,rs10761731,rs4765127,rs651821,rs12272004	20	GSM701507
