Zscore	Cell	Tissue	File	SNPs	Number	Accession
0.473	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.CB1_1-3-2011.DS17702.twopass.merge150.wgt10.zgt2.wig	rs4345897,rs11066280,rs2280401,rs4686914,rs6511720,rs117616209	1	GSM701525
-1.798	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.CB6_1-4-2011.DS17706.twopass.merge150.wgt10.zgt2.wig	rs2280401,rs117616209	2	GSM701526
1.248	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.RO_01679.DS17198.twopass.merge150.wgt10.zgt2.wig	rs1260326,rs807669,rs478093,rs2657880,rs2280401,rs4686914,rs6511720,rs117616209	3	GSM665837
0.120	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.RO_01701.DS17534.twopass.merge150.wgt10.zgt2.wig	rs12051548,rs2657880,rs2280401,rs712964,rs102275,rs4686914,rs6511720,rs2638315,rs117616209	4	GSM701516
-0.540	CD4_Mobilised;	Blood	UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS16955.twopass.merge150.wgt10.zgt2.wig	rs2657880,rs2280401,rs8396,rs174541,rs4686914,rs6511720,rs117616209	5	GSM701489
1.531	CD4_Mobilised;	Blood	UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17175.twopass.merge150.wgt10.zgt2.wig	rs2545801,rs478093,rs964184,rs4810479,rs2657880,rs2280401,rs2286963,rs4686914,rs6511720,rs117616209	6	GSM701491
-0.253	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01549.DS15947.twopass.merge150.wgt10.zgt2.wig	rs1148259,rs2657880,rs2280401,rs6511720,rs117616209,rs2738446	7	GSM665812
0.366	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS17212.twopass.merge150.wgt10.zgt2.wig	rs261342,rs2657880,rs2280401,rs2286963,rs4686914,rs6511720,rs117616209	8	GSM665839
0.449	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01689.DS17329.twopass.merge150.wgt10.zgt2.wig	rs478093,rs2657880,rs2280401,rs712964,rs2160387,rs4686914,rs6511720,rs117616209,rs2014355	9	GSM817166
0.472	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17881.twopass.merge150.wgt10.zgt2.wig	rs1260326,rs1591830,rs478093,rs2280401,rs6511720,rs117616209,rs2738446	10	GSM701539
-0.241	CD8_Mobilised;	Blood	UW.Mobilized_CD8_Primary_Cells.ChromatinAccessibility.RO_01679.DS16962.twopass.merge150.wgt10.zgt2.wig	rs478093,rs2657880,rs2280401,rs2286963,rs2057681,rs6511720,rs117616209	11	GSM817160
0.302	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01549.DS16012.twopass.merge150.wgt10.zgt2.wig	rs261342,rs964184,rs11066280,rs2657880,rs2280401,rs2286963,rs712964,rs4686914,rs6511720,rs117616209	12	GSM665813
-0.428	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01679.DS17203.twopass.merge150.wgt10.zgt2.wig	rs478093,rs2280401,rs6511720,rs117616209	13	GSM665838
-0.457	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01689.DS17332.twopass.merge150.wgt10.zgt2.wig	rs4810479,rs2280401,rs4686914,rs6511720,rs887829,rs117616209	14	GSM701499
0.101	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01701.DS17885.twopass.merge150.wgt10.zgt2.wig	rs478093,rs2280401,rs6511720,rs117616209,rs2738446	15	GSM701540
0.986	CD14	Blood	UW.CD14_Primary_Cells.ChromatinAccessibility.RO_01689.DS17391.twopass.merge150.wgt10.zgt2.wig	rs807669,rs2545801,rs4351,rs499368,rs2280401,rs6511720,rs117616209	16	GSM701503
-0.099	CD14	Blood	UW.CD14_Primary_Cells.ChromatinAccessibility.RO_01701.DS17889.twopass.merge150.wgt10.zgt2.wig	rs261342,rs2545801,rs16939881,rs6511720,rs117616209	17	GSM701541
-0.347	CD19	Blood	UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01679.DS17186.twopass.merge150.wgt10.zgt2.wig	rs2657880,rs2280401,rs10889332,rs4686914,rs6511720,rs117616209	18	GSM701492
0.340	CD19	Blood	UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01689.DS17281.twopass.merge150.wgt10.zgt2.wig	rs964184,rs2657880,rs2280401,rs10889332,rs4686914,rs2638315,rs117616209	19	GSM701493
