Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
-0.802	4.34295000022386e-11	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		1	GSM816644
1.313	0.636633702668849	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12666989,rs223116	2	Lookup
0.668	0.362901847561993	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs12666989	3	Lookup
0.633	0.353237428173002	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs12666989	4	Lookup
0.547	0.327870268051866	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs12666989	5	Lookup
0.556	0.325201293535621	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12666989	6	GSM816664
0.876	0.421799102778217	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs12666989	7	GSM736607
0.940	0.438283910440534	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs12666989	8	GSM736558,GSM736635
0.884	0.432683677142311	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs12666989	9	GSM736525
0.807	0.406214884309072	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs12666989	10	GSM736512,GSM736561
0.315	0.26311064263534	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs12666989	11	GSM816665,GSM736496,GSM736620
0.145	0.212782456625989	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12666989	12	GSM816656
0.071	0.195694633698121	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12666989	13	GSM816657
0.639	0.35562213397123	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12666989	14	GSM816653
0.228	0.233709989331983	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12666989	15	GSM816658
0.402	0.278629115653121	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12666989	16	GSM816659
0.179	0.221801023058186	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12666989	17	GSM816648
2.148	1.00241200907789	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs12666989,rs174547	18	GSM736626,GSM736595
0.835	0.417258909831034	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs12666989	19	GSM736501,GSM736492
2.676	1.41208023106033	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs12666989,rs17287293,rs174547	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
0.802	0.399790642868074	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs12666989	21	GSM736604,GSM736529
