Zscore	Cell	Tissue	File	SNPs	Number	Accession
2.553	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.CB1_1-3-2011.DS17702.twopass.merge150.wgt10.zgt2.wig	rs34330,rs2230926,rs4917014,rs6705628,rs5029939,rs13385731,rs2303745,rs7329174	1	GSM701525
4.267	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.CB6_1-4-2011.DS17706.twopass.merge150.wgt10.zgt2.wig	rs34330,rs12917712,rs10036748,rs6705628,rs5029939,rs4948496,rs9271100,rs13385731,rs2303745,rs10488631,rs2618476,rs13277113	2	GSM701526
3.006	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.RO_01679.DS17198.twopass.merge150.wgt10.zgt2.wig	rs2230926,rs4917014,rs6705628,rs5029939,rs4948496,rs3821236,rs13385731,rs2303745,rs4728142,rs7329174	3	GSM665837
2.236	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.RO_01701.DS17534.twopass.merge150.wgt10.zgt2.wig	rs34330,rs2230926,rs10036748,rs4917014,rs6705628,rs5029939,rs3821236,rs13385731,rs2303745,rs10276619,rs7329174	4	GSM701516
3.613	CD4_Mobilised;	Blood	UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS16955.twopass.merge150.wgt10.zgt2.wig	rs34330,rs2230926,rs10036748,rs4917014,rs3131379,rs6705628,rs5029939,rs4948496,rs9271100,rs13385731,rs2303745,rs4639966,rs7329174	5	GSM701489
3.720	CD4_Mobilised;	Blood	UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17175.twopass.merge150.wgt10.zgt2.wig	rs34330,rs2230926,rs10036748,rs4917014,rs6705628,rs5029939,rs4948496,rs9271100,rs13385731,rs2303745,rs525410,rs7329174	6	GSM701491
2.109	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01549.DS15947.twopass.merge150.wgt10.zgt2.wig	rs2230926,rs10036748,rs4917014,rs6705628,rs5029939,rs4948496,rs9271100,rs13385731,rs2303745	7	GSM665812
3.297	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS17212.twopass.merge150.wgt10.zgt2.wig	rs34330,rs2230926,rs4917014,rs6705628,rs5029939,rs4948496,rs9271100,rs13385731,rs2303745,rs7329174	8	GSM665839
1.772	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01689.DS17329.twopass.merge150.wgt10.zgt2.wig	rs34330,rs2230926,rs4917014,rs5029939,rs3821236,rs5754217,rs13385731,rs2303745,rs10276619,rs7329174	9	GSM817166
1.710	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17881.twopass.merge150.wgt10.zgt2.wig	rs34330,rs2230926,rs5029939,rs4948496,rs9271100,rs10911390,rs13385731,rs2303745	10	GSM701539
2.220	CD8_Mobilised;	Blood	UW.Mobilized_CD8_Primary_Cells.ChromatinAccessibility.RO_01679.DS16962.twopass.merge150.wgt10.zgt2.wig	rs34330,rs2230926,rs10036748,rs4917014,rs4852324,rs6705628,rs5029939,rs13385731,rs2303745,rs12599402,rs7329174	11	GSM817160
2.838	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01549.DS16012.twopass.merge150.wgt10.zgt2.wig	rs34330,rs2230926,rs10036748,rs4917014,rs6705628,rs5029939,rs3821236,rs9271100,rs5754217,rs13385731,rs2303745,rs4728142,rs7329174	12	GSM665813
2.952	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01679.DS17203.twopass.merge150.wgt10.zgt2.wig	rs34330,rs2230926,rs4917014,rs6705628,rs5029939,rs3821236,rs13385731,rs2303745,rs7329174	13	GSM665838
2.553	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01689.DS17332.twopass.merge150.wgt10.zgt2.wig	rs34330,rs2230926,rs4917014,rs6705628,rs5029939,rs1167796,rs3821236,rs13385731,rs2303745,rs7329174	14	GSM701499
2.001	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01701.DS17885.twopass.merge150.wgt10.zgt2.wig	rs34330,rs4917014,rs6705628,rs5029939,rs13385731,rs2303745,rs7329174	15	GSM701540
4.692	CD14	Blood	UW.CD14_Primary_Cells.ChromatinAccessibility.RO_01689.DS17391.twopass.merge150.wgt10.zgt2.wig	rs34330,rs2431697,rs2230926,rs6705628,rs5029939,rs4948496,rs11574637,rs4622329,rs13385731,rs2303745,rs742108,rs4728142	16	GSM701503
3.179	CD14	Blood	UW.CD14_Primary_Cells.ChromatinAccessibility.RO_01701.DS17889.twopass.merge150.wgt10.zgt2.wig	rs34330,rs2230926,rs6705628,rs5029939,rs4948496,rs11574637,rs4622329,rs2303745,rs4728142	17	GSM701541
4.502	CD19	Blood	UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01679.DS17186.twopass.merge150.wgt10.zgt2.wig	rs34330,rs2230926,rs10036748,rs6705628,rs4948496,rs1167796,rs9271100,rs13385731,rs2303745,rs10276619,rs11101442,rs12537284,rs7329174,rs2618476,rs13277113	18	GSM701492
4.457	CD19	Blood	UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01689.DS17281.twopass.merge150.wgt10.zgt2.wig	rs34330,rs1385374,rs10036748,rs6705628,rs4948496,rs9271100,rs13385731,rs2303745,rs1150754,rs10276619,rs12629106,rs7329174,rs2618476,rs13277113	19	GSM701493
5.616	CD19	Blood	UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01701.DS17440.twopass.merge150.wgt10.zgt2.wig	rs34330,rs10036748,rs4917014,rs877819,rs6705628,rs4948496,rs9271100,rs6445975,rs5754217,rs13385731,rs2303745,rs10276619,rs12629106,rs4728142,rs7329174,rs2618476,rs13277113	20	GSM701507
0.453	CD20	Blood	UW.CD20_Primary_Cells.ChromatinAccessibility.RO_01778.DS17371.twopass.merge150.wgt10.zgt2.wig	rs34330,rs6705628,rs4948496,rs13385731,rs2303745,rs548234,rs7329174	21	GSM701500
-0.102	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_00738.DS13199.twopass.merge150.wgt10.zgt2.wig	rs34330,rs13385731,rs2303745,rs7329174	22	GSM530664
1.490	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01480.DS12771.twopass.merge150.wgt10.zgt2.wig	rs34330,rs2431697,rs6705628,rs13385731,rs2303745,rs9888739,rs7329174	23	GSM530658
0.675	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01492.DS12774.twopass.merge150.wgt10.zgt2.wig	rs34330,rs6705628,rs13385731,rs2303745,rs9888739	24	GSM530659
2.040	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01492.DS14206.twopass.merge150.wgt10.zgt2.wig	rs34330,rs10036748,rs6705628,rs13385731,rs2303745,rs9888739,rs4728142,rs7329174	25	GSM595919
1.580	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01508.DS11202.twopass.merge150.wgt10.zgt2.wig	rs2431697,rs6705628,rs11574637,rs13385731,rs2303745,rs9888739,rs4728142	26	GSM493386
1.076	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01517.DS14129.twopass.merge150.wgt10.zgt2.wig	rs2431697,rs4948496,rs6445975,rs13385731,rs2303745,rs9888739	27	GSM595917
0.828	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01520.DS12785.twopass.merge150.wgt10.zgt2.wig	rs34330,rs2431697,rs6705628,rs13385731,rs2303745,rs7329174	28	GSM530660
0.788	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01527.DS11666.twopass.merge150.wgt10.zgt2.wig	rs2431697,rs4948496,rs4622329,rs13385731,rs2303745,rs9888739	29	GSM493387
1.326	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01535.DS12274.twopass.merge150.wgt10.zgt2.wig	rs34330,rs2431697,rs11574637,rs13385731,rs2303745,rs7329174	30	GSM493384
1.364	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01535.DS14197.twopass.merge150.wgt10.zgt2.wig	rs34330,rs10516487,rs6705628,rs3821236,rs13385731,rs2303745,rs9888739	31	GSM595918
0.906	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01536.DS12339.twopass.merge150.wgt10.zgt2.wig	rs34330,rs3734266,rs6705628,rs13385731,rs2303745,rs7329174	32	GSM530652
2.171	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01549.DS12734.twopass.merge150.wgt10.zgt2.wig	rs34330,rs2431697,rs4917014,rs6705628,rs11574637,rs13385731,rs2303745,rs9888739,rs7329174	33	GSM530657
-0.092	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01562.DS13196.twopass.merge150.wgt10.zgt2.wig	rs34330,rs13385731,rs2303745,rs9888739	34	GSM530663
2.069	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01701.DS17112.twopass.merge150.wgt10.zgt2.wig	rs34330,rs4917014,rs6705628,rs4948496,rs13385731,rs2303745,rs9888739,rs4728142,rs7329174	35	GSM774208
2.669	CD56_Mobilised;	Blood	UW.Mobilized_CD56_Primary_Cells.ChromatinAccessibility.RO_01689.DS16376.twopass.merge150.wgt10.zgt2.wig	rs34330,rs2230926,rs4917014,rs6705628,rs5029939,rs4948496,rs3821236,rs9271100,rs13385731,rs2303745,rs7574865,rs7329174	36	GSM665820
2.715	CD56	Blood	UW.CD56_Primary_Cells.ChromatinAccessibility.RO_01679.DS17189.twopass.merge150.wgt10.zgt2.wig	rs34330,rs2230926,rs4917014,rs6705628,rs5029939,rs11574637,rs13385731,rs2303745	37	GSM665836
4.043	CD56	Blood	UW.CD56_Primary_Cells.ChromatinAccessibility.RO_01701.DS17443.twopass.merge150.wgt10.zgt2.wig	rs34330,rs2230926,rs1385374,rs10036748,rs4917014,rs6705628,rs5029939,rs3821236,rs11574637,rs4622329,rs13385731,rs2303745,rs4728142,rs7329174	38	GSM701508
