Zscore	Cell	Tissue	File	SNPs	Number	Accession
0.914	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.CB1_1-3-2011.DS17702.twopass.merge150.wgt10.zgt2.wig	rs11066280,rs216172,rs3739998,rs2229238,rs10933436,rs12190287,rs11684202	1	GSM701525
1.432	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.CB6_1-4-2011.DS17706.twopass.merge150.wgt10.zgt2.wig	rs17228212,rs1412444,rs3729639,rs3184504,rs8060686,rs216172,rs3739998,rs7801190,rs1122608	2	GSM701526
0.823	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.RO_01679.DS17198.twopass.merge150.wgt10.zgt2.wig	rs3729639,rs7203193,rs3184504,rs216172,rs3739998,rs2229238,rs12190287,rs16965039	3	GSM665837
0.157	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.RO_01701.DS17534.twopass.merge150.wgt10.zgt2.wig	rs12239436,rs3729639,rs7203193,rs3184504,rs216172,rs3739998,rs2229238,rs17465637,rs16965039	4	GSM701516
1.015	CD4_Mobilised;	Blood	UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS16955.twopass.merge150.wgt10.zgt2.wig	rs3729639,rs216172,rs3739998,rs1231206,rs2229238,rs2306374,rs46522,rs1122608,rs6504218,rs11684202,rs16965039	5	GSM701489
0.854	CD4_Mobilised;	Blood	UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17175.twopass.merge150.wgt10.zgt2.wig	rs1412444,rs964184,rs3729639,rs7203193,rs216172,rs3739998,rs2229238,rs11684202,rs16965039	6	GSM701491
0.307	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01549.DS15947.twopass.merge150.wgt10.zgt2.wig	rs12936587,rs1412444,rs7203193,rs216172,rs3739998,rs1231206,rs2229238,rs16965039	7	GSM665812
-0.053	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS17212.twopass.merge150.wgt10.zgt2.wig	rs17228212,rs1412444,rs216172,rs3739998,rs2229238,rs16965039	8	GSM665839
-0.072	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01689.DS17329.twopass.merge150.wgt10.zgt2.wig	rs3729639,rs7203193,rs3184504,rs9818870,rs216172,rs3739998,rs2229238,rs11684202	9	GSM817166
-0.901	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17881.twopass.merge150.wgt10.zgt2.wig	rs216172,rs3739998,rs2229238,rs16965039	10	GSM701539
-0.892	CD8_Mobilised;	Blood	UW.Mobilized_CD8_Primary_Cells.ChromatinAccessibility.RO_01679.DS16962.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs1333042,rs216172,rs3739998,rs16965039	11	GSM817160
1.599	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01549.DS16012.twopass.merge150.wgt10.zgt2.wig	rs964184,rs646776,rs3729639,rs3184504,rs11066280,rs1994016,rs216172,rs3739998,rs1231206,rs7801190,rs46522,rs1122608,rs11684202,rs16965039	12	GSM665813
-0.593	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01679.DS17203.twopass.merge150.wgt10.zgt2.wig	rs7203193,rs216172,rs3739998,rs16965039	13	GSM665838
-1.231	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01689.DS17332.twopass.merge150.wgt10.zgt2.wig	rs3729639,rs216172,rs3739998,rs1122608	14	GSM701499
-0.915	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01701.DS17885.twopass.merge150.wgt10.zgt2.wig	rs216172,rs3739998,rs16965039	15	GSM701540
-0.310	CD14	Blood	UW.CD14_Primary_Cells.ChromatinAccessibility.RO_01689.DS17391.twopass.merge150.wgt10.zgt2.wig	rs17228212,rs1412444,rs7136259,rs6905288,rs17609940	16	GSM701503
-0.142	CD14	Blood	UW.CD14_Primary_Cells.ChromatinAccessibility.RO_01701.DS17889.twopass.merge150.wgt10.zgt2.wig	rs1412444,rs3184504,rs579459,rs3739998,rs17114036	17	GSM701541
0.682	CD19	Blood	UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01679.DS17186.twopass.merge150.wgt10.zgt2.wig	rs1412444,rs2259816,rs3729639,rs688034,rs216172,rs3739998,rs1122608,rs12190287,rs11684202	18	GSM701492
2.257	CD19	Blood	UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01689.DS17281.twopass.merge150.wgt10.zgt2.wig	rs12239436,rs1412444,rs2259816,rs964184,rs7203193,rs3798220,rs216172,rs3739998,rs1231206,rs1122608,rs6504218,rs11684202,rs16965039	19	GSM701493
0.533	CD19	Blood	UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01701.DS17440.twopass.merge150.wgt10.zgt2.wig	rs17228212,rs12239436,rs1412444,rs11066280,rs6905288,rs216172,rs3739998,rs12190287,rs11684202	20	GSM701507
0.402	CD20	Blood	UW.CD20_Primary_Cells.ChromatinAccessibility.RO_01778.DS17371.twopass.merge150.wgt10.zgt2.wig	rs17458018,rs12740374,rs4773144,rs1333042,rs1994016,rs4977574,rs2306374,rs17114036,rs12190287,rs7651039	21	GSM701500
-1.174	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_00738.DS13199.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs3739998,rs46522	22	GSM530664
-0.475	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01480.DS12771.twopass.merge150.wgt10.zgt2.wig	rs1412444,rs9508025,rs3739998,rs17114036,rs11684202	23	GSM530658
0.113	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01492.DS12774.twopass.merge150.wgt10.zgt2.wig	rs3729639,rs579459,rs3739998,rs2229238,rs17114036,rs11684202	24	GSM530659
-0.617	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01492.DS14206.twopass.merge150.wgt10.zgt2.wig	rs1412444,rs9508025,rs3739998,rs2229238,rs11684202	25	GSM595919
-0.165	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01508.DS11202.twopass.merge150.wgt10.zgt2.wig	rs579459,rs9508025,rs3739998,rs7808424,rs2229238,rs11684202	26	GSM493386
-0.760	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01517.DS14129.twopass.merge150.wgt10.zgt2.wig	rs1412444,rs579459,rs3739998,rs11684202	27	GSM595917
-0.211	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01520.DS12785.twopass.merge150.wgt10.zgt2.wig	rs4773144,rs579459,rs3739998,rs2229238,rs12190287,rs11684202	28	GSM530660
-1.759	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01527.DS11666.twopass.merge150.wgt10.zgt2.wig	rs1412444,rs3739998	29	GSM493387
-1.213	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01535.DS12274.twopass.merge150.wgt10.zgt2.wig	rs3739998,rs2229238,rs11684202	30	GSM493384
-0.176	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01535.DS14197.twopass.merge150.wgt10.zgt2.wig	rs4773144,rs579459,rs9508025,rs3739998,rs2229238,rs11684202	31	GSM595918
-1.075	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01536.DS12339.twopass.merge150.wgt10.zgt2.wig	rs17458018,rs7203193,rs3739998,rs7651039	32	GSM530652
-0.521	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01549.DS12734.twopass.merge150.wgt10.zgt2.wig	rs7586970,rs1412444,rs9508025,rs3739998,rs2229238,rs11684202	33	GSM530657
-1.071	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01562.DS13196.twopass.merge150.wgt10.zgt2.wig	rs579459,rs3739998,rs4743150,rs11684202	34	GSM530663
-0.786	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01701.DS17112.twopass.merge150.wgt10.zgt2.wig	rs4773144,rs3184504,rs579459,rs3739998,rs12190287,rs11684202	35	GSM774208
0.031	CD56_Mobilised;	Blood	UW.Mobilized_CD56_Primary_Cells.ChromatinAccessibility.RO_01689.DS16376.twopass.merge150.wgt10.zgt2.wig	rs12239436,rs3729639,rs7203193,rs216172,rs3739998,rs2229238,rs11684202,rs16965039	36	GSM665820
-0.169	CD56	Blood	UW.CD56_Primary_Cells.ChromatinAccessibility.RO_01679.DS17189.twopass.merge150.wgt10.zgt2.wig	rs216172,rs3739998,rs2229238,rs16965039	37	GSM665836
0.453	CD56	Blood	UW.CD56_Primary_Cells.ChromatinAccessibility.RO_01701.DS17443.twopass.merge150.wgt10.zgt2.wig	rs12239436,rs3729639,rs2472299,rs216172,rs3739998,rs1231206,rs11684202,rs16965039	38	GSM701508
1.734	Breast_vHMEC	Breast	UW.Breast_vHMEC.ChromatinAccessibility.RM035.DS18406.twopass.merge150.wgt10.zgt2.wig	rs17458018,rs12740374,rs4773144,rs646776,rs1333042,rs216172,rs3739998,rs2515629,rs46522,rs11684202,rs16965039	39	GSM753973
1.256	Breast_vHMEC	Breast	UW.Breast_vHMEC.ChromatinAccessibility.RM035.DS18438.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs4773144,rs646776,rs1333042,rs579459,rs216172,rs3739998,rs46522,rs11684202,rs16965039	40	GSM753974
