Zscore	Cell	Tissue	File	SNPs	Number	Accession
1.859	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.CB1_1-3-2011.DS17702.twopass.merge150.wgt10.zgt2.wig	rs282544,rs999556,rs7215564,rs12032643,rs7077335	1	GSM701525
1.209	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.CB6_1-4-2011.DS17706.twopass.merge150.wgt10.zgt2.wig	rs1585471,rs999556,rs17826255,rs12032643	2	GSM701526
1.292	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.RO_01679.DS17198.twopass.merge150.wgt10.zgt2.wig	rs12525668,rs999556,rs7215564,rs12032643	3	GSM665837
1.658	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.RO_01701.DS17534.twopass.merge150.wgt10.zgt2.wig	rs7849581,rs999556,rs7215564,rs12032643,rs804280,rs7077335	4	GSM701516
0.307	CD4_Mobilised;	Blood	UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS16955.twopass.merge150.wgt10.zgt2.wig	rs999556,rs7215564,rs12032643,rs7077335	5	GSM701489
1.695	CD4_Mobilised;	Blood	UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17175.twopass.merge150.wgt10.zgt2.wig	rs7849581,rs999556,rs7215564,rs569688,rs12032643,rs7077335	6	GSM701491
-0.116	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01549.DS15947.twopass.merge150.wgt10.zgt2.wig	rs999556,rs7215564,rs12032643	7	GSM665812
1.717	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS17212.twopass.merge150.wgt10.zgt2.wig	rs282544,rs999556,rs7215564,rs17826255,rs12032643	8	GSM665839
1.673	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01689.DS17329.twopass.merge150.wgt10.zgt2.wig	rs999556,rs7215564,rs10274279,rs2267138,rs6841898,rs12032643	9	GSM817166
1.588	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17881.twopass.merge150.wgt10.zgt2.wig	rs282544,rs999556,rs7215564,rs12032643	10	GSM701539
0.641	CD8_Mobilised;	Blood	UW.Mobilized_CD8_Primary_Cells.ChromatinAccessibility.RO_01679.DS16962.twopass.merge150.wgt10.zgt2.wig	rs999556,rs7215564,rs6841898,rs12032643	11	GSM817160
1.426	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01549.DS16012.twopass.merge150.wgt10.zgt2.wig	rs282544,rs999556,rs7215564,rs12038826,rs12032643,rs7077335,rs12216812	12	GSM665813
0.906	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01679.DS17203.twopass.merge150.wgt10.zgt2.wig	rs999556,rs7215564,rs12032643	13	GSM665838
0.410	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01689.DS17332.twopass.merge150.wgt10.zgt2.wig	rs999556,rs7215564,rs12032643,rs12216812	14	GSM701499
1.914	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01701.DS17885.twopass.merge150.wgt10.zgt2.wig	rs282544,rs999556,rs7215564,rs12032643	15	GSM701540
0.430	CD14	Blood	UW.CD14_Primary_Cells.ChromatinAccessibility.RO_01689.DS17391.twopass.merge150.wgt10.zgt2.wig	rs999556,rs17826255,rs12032643	16	GSM701503
1.395	CD14	Blood	UW.CD14_Primary_Cells.ChromatinAccessibility.RO_01701.DS17889.twopass.merge150.wgt10.zgt2.wig	rs999556,rs17826255,rs12032643,rs7323755	17	GSM701541
-0.658	CD19	Blood	UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01679.DS17186.twopass.merge150.wgt10.zgt2.wig	rs999556,rs12032643	18	GSM701492
0.128	CD19	Blood	UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01689.DS17281.twopass.merge150.wgt10.zgt2.wig	rs999556,rs12032643,rs12216812	19	GSM701493
1.140	CD19	Blood	UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01701.DS17440.twopass.merge150.wgt10.zgt2.wig	rs7849581,rs999556,rs7215564,rs17826255,rs12032643	20	GSM701507
2.223	CD20	Blood	UW.CD20_Primary_Cells.ChromatinAccessibility.RO_01778.DS17371.twopass.merge150.wgt10.zgt2.wig	rs11223996,rs1656966,rs12803066,rs999556,rs4792192,rs7939886,rs12032643,rs11838472,rs577948	21	GSM701500
2.790	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_00738.DS13199.twopass.merge150.wgt10.zgt2.wig	rs282544,rs999556,rs7215564,rs2267138,rs12032643,rs7323755,rs1137	22	GSM530664
1.783	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01480.DS12771.twopass.merge150.wgt10.zgt2.wig	rs282544,rs999556,rs7215564,rs12032643,rs7323755	23	GSM530658
1.345	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01492.DS12774.twopass.merge150.wgt10.zgt2.wig	rs999556,rs7215564,rs12032643,rs7323755	24	GSM530659
0.193	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01492.DS14206.twopass.merge150.wgt10.zgt2.wig	rs999556,rs7215564,rs12032643	25	GSM595919
2.261	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01508.DS11202.twopass.merge150.wgt10.zgt2.wig	rs4557020,rs999556,rs7215564,rs12032643,rs1944866,rs7323755	26	GSM493386
2.758	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01517.DS14129.twopass.merge150.wgt10.zgt2.wig	rs7849581,rs9984974,rs999556,rs7215564,rs17826255,rs12032643,rs7323755	27	GSM595917
2.281	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01520.DS12785.twopass.merge150.wgt10.zgt2.wig	rs4557020,rs999556,rs7215564,rs17826255,rs12032643,rs7323755	28	GSM530660
0.635	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01527.DS11666.twopass.merge150.wgt10.zgt2.wig	rs999556,rs7215564,rs12032643,rs7323755	29	GSM493387
2.440	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01535.DS12274.twopass.merge150.wgt10.zgt2.wig	rs4557020,rs999556,rs7215564,rs17826255,rs12032643,rs7323755	30	GSM493384
1.960	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01535.DS14197.twopass.merge150.wgt10.zgt2.wig	rs7849581,rs11223996,rs999556,rs7215564,rs12032643,rs7323755	31	GSM595918
1.821	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01536.DS12339.twopass.merge150.wgt10.zgt2.wig	rs1656966,rs999556,rs7215564,rs12032643,rs7323755	32	GSM530652
0.927	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01549.DS12734.twopass.merge150.wgt10.zgt2.wig	rs999556,rs7215564,rs17826255,rs12032643,rs7323755	33	GSM530657
1.025	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01562.DS13196.twopass.merge150.wgt10.zgt2.wig	rs999556,rs7215564,rs12032643,rs7323755	34	GSM530663
