Zscore	Cell	Tissue	File	SNPs	Number	Accession
0.014	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.CB1_1-3-2011.DS17702.twopass.merge150.wgt10.zgt2.wig	rs10838738,rs2444217,rs11671664	1	GSM701525
0.560	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.CB6_1-4-2011.DS17706.twopass.merge150.wgt10.zgt2.wig	rs867559,rs7498665,rs3934834,rs11671664	2	GSM701526
-1.254	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.RO_01679.DS17198.twopass.merge150.wgt10.zgt2.wig	rs11671664	3	GSM665837
0.521	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.RO_01701.DS17534.twopass.merge150.wgt10.zgt2.wig	rs867559,rs29941,rs7359397,rs3934834,rs10838738,rs11671664	4	GSM701516
0.418	CD4_Mobilised;	Blood	UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS16955.twopass.merge150.wgt10.zgt2.wig	rs867559,rs7359397,rs3934834,rs713586,rs10838738,rs11671664	5	GSM701489
-0.234	CD4_Mobilised;	Blood	UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17175.twopass.merge150.wgt10.zgt2.wig	rs7359397,rs3934834,rs10838738,rs11671664	6	GSM701491
-0.180	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01549.DS15947.twopass.merge150.wgt10.zgt2.wig	rs3810291,rs3934834,rs11671664,rs1152846	7	GSM665812
-0.378	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS17212.twopass.merge150.wgt10.zgt2.wig	rs3764400,rs7202116,rs11671664	8	GSM665839
-1.024	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01689.DS17329.twopass.merge150.wgt10.zgt2.wig	rs3934834,rs7138803,rs11671664	9	GSM817166
1.228	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17881.twopass.merge150.wgt10.zgt2.wig	rs867559,rs29941,rs7498665,rs3934834,rs11671664	10	GSM701539
0.250	CD8_Mobilised;	Blood	UW.Mobilized_CD8_Primary_Cells.ChromatinAccessibility.RO_01679.DS16962.twopass.merge150.wgt10.zgt2.wig	rs867559,rs3934834,rs6548238,rs6499640,rs11671664	11	GSM817160
1.117	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01549.DS16012.twopass.merge150.wgt10.zgt2.wig	rs867559,rs29941,rs3934834,rs6548238,rs6499640,rs10838738,rs1121980,rs11671664	12	GSM665813
-0.444	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01679.DS17203.twopass.merge150.wgt10.zgt2.wig	rs3934834,rs11671664	13	GSM665838
0.407	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01689.DS17332.twopass.merge150.wgt10.zgt2.wig	rs3803915,rs1558902,rs3934834,rs2112347,rs11671664	14	GSM701499
-0.413	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01701.DS17885.twopass.merge150.wgt10.zgt2.wig	rs3934834,rs11671664	15	GSM701540
0.547	CD14	Blood	UW.CD14_Primary_Cells.ChromatinAccessibility.RO_01689.DS17391.twopass.merge150.wgt10.zgt2.wig	rs2967951,rs3934834,rs713586,rs11671664	16	GSM701503
-0.045	CD14	Blood	UW.CD14_Primary_Cells.ChromatinAccessibility.RO_01701.DS17889.twopass.merge150.wgt10.zgt2.wig	rs3934834,rs7202116,rs11671664	17	GSM701541
-0.106	CD19	Blood	UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01679.DS17186.twopass.merge150.wgt10.zgt2.wig	rs867559,rs3764400,rs3934834,rs11671664	18	GSM701492
0.700	CD19	Blood	UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01689.DS17281.twopass.merge150.wgt10.zgt2.wig	rs3810291,rs3817334,rs3934834,rs10838738,rs11671664	19	GSM701493
-1.229	CD19	Blood	UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01701.DS17440.twopass.merge150.wgt10.zgt2.wig	rs867559,rs11671664	20	GSM701507
0.465	CD20	Blood	UW.CD20_Primary_Cells.ChromatinAccessibility.RO_01778.DS17371.twopass.merge150.wgt10.zgt2.wig	rs3803915,rs6545814,rs6548238,rs10838738,rs1121980,rs11671664,rs2275215	21	GSM701500
