Zscore	Cell	Tissue	File	SNPs	Number	Accession
4.486	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.CB1_1-3-2011.DS17702.twopass.merge150.wgt10.zgt2.wig	rs13098911,rs1738074,rs4675374,rs13314993,rs10806425,rs864537,rs17035378,rs13010713	1	GSM701525
1.996	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.CB6_1-4-2011.DS17706.twopass.merge150.wgt10.zgt2.wig	rs1738074,rs12928822,rs10806425,rs864537	2	GSM701526
4.718	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.RO_01679.DS17198.twopass.merge150.wgt10.zgt2.wig	rs10903122,rs1738074,rs4675374,rs10806425,rs5979785,rs864537,rs10936599,rs17035378,rs13010713	3	GSM665837
5.491	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.RO_01701.DS17534.twopass.merge150.wgt10.zgt2.wig	rs6806528,rs2298428,rs1738074,rs13314993,rs10806425,rs5979785,rs864537,rs4819388,rs10936599,rs17035378,rs6822844,rs13010713	4	GSM701516
5.504	CD4_Mobilised;	Blood	UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS16955.twopass.merge150.wgt10.zgt2.wig	rs6806528,rs2298428,rs13098911,rs1738074,rs4675374,rs13314993,rs10806425,rs5979785,rs864537,rs10936599,rs17035378,rs13010713	5	GSM701489
4.635	CD4_Mobilised;	Blood	UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17175.twopass.merge150.wgt10.zgt2.wig	rs13015714,rs13098911,rs1738074,rs1033180,rs13314993,rs10806425,rs864537,rs10936599,rs17035378	6	GSM701491
4.992	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01549.DS15947.twopass.merge150.wgt10.zgt2.wig	rs13015714,rs2762051,rs1738074,rs4675374,rs13314993,rs10806425,rs5979785,rs864537,rs10936599,rs13010713	7	GSM665812
4.918	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS17212.twopass.merge150.wgt10.zgt2.wig	rs2816316,rs13098911,rs1738074,rs4675374,rs10806425,rs5979785,rs864537,rs10936599,rs17035378	8	GSM665839
2.459	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01689.DS17329.twopass.merge150.wgt10.zgt2.wig	rs1738074,rs4675374,rs13314993,rs10806425,rs5979785,rs864537,rs10936599	9	GSM817166
6.155	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17881.twopass.merge150.wgt10.zgt2.wig	rs2298428,rs13098911,rs1738074,rs4675374,rs1033180,rs13314993,rs864537,rs10936599,rs17035378	10	GSM701539
4.135	CD8_Mobilised;	Blood	UW.Mobilized_CD8_Primary_Cells.ChromatinAccessibility.RO_01679.DS16962.twopass.merge150.wgt10.zgt2.wig	rs13015714,rs2298428,rs1738074,rs4675374,rs10806425,rs864537,rs10936599,rs17035378,rs13010713	11	GSM817160
6.612	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01549.DS16012.twopass.merge150.wgt10.zgt2.wig	rs9792269,rs13015714,rs2816316,rs1738074,rs4675374,rs12928822,rs10806425,rs5979785,rs296547,rs864537,rs6441961,rs10936599,rs17035378,rs13010713	12	GSM665813
4.578	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01679.DS17203.twopass.merge150.wgt10.zgt2.wig	rs2298428,rs1738074,rs10806425,rs5979785,rs864537,rs10936599,rs17035378,rs11221332	13	GSM665838
