Zscore	Cell	Tissue	File	SNPs	Number	Accession
2.883	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11742570,rs12242110,rs9292777,rs1728918,rs7551188,rs4871611,rs713875,rs11574514,rs4802307,rs11229030,rs2024092,rs2062305,rs17234657,rs1551398,rs11190141,rs6651252,rs17293632,rs3024505,rs2284553	1	GSM816644
3.343	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11742570,rs212388,rs7927894,rs7927997,rs8005161,rs6596075,rs713875,rs516246,rs11574514,rs10883365,rs4802307,rs2838519,rs780093,rs13003464,rs2836754,rs11190140,rs12720356,rs2188962,rs1799964,rs2062305,rs17234657,rs1551398,rs1456896,rs6651252,rs17293632,rs3024505,rs10065637,rs3091338,rs2284553,rs2834215,rs10734105	2	Lookup
3.114	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs11742570,rs9292777,rs8005161,rs713875,rs10883365,rs4802307,rs780093,rs7329174,rs2476601,rs17234657,rs4656940,rs1551398,rs11190141,rs17293632,rs3024505,rs2274471,rs2284553,rs4077515,rs2834215	3	Lookup
3.508	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs11742570,rs212388,rs9891119,rs11584383,rs8005161,rs713875,rs10883365,rs4802307,rs4902642,rs10865331,rs7329174,rs11190140,rs11175593,rs2062305,rs1456896,rs11190141,rs7076156,rs3024505,rs10065637,rs2274471,rs2284553,rs7423615,rs7807268	4	Lookup
3.435	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs11742570,rs9292777,rs8005161,rs1456893,rs713875,rs10883365,rs4802307,rs1893217,rs6679677,rs7329174,rs11190140,rs1736020,rs6568421,rs2062305,rs1456896,rs11190141,rs17221417,rs17293632,rs3024505,rs7746082,rs2274471,rs2284553	5	Lookup
2.981	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11742570,rs2301436,rs7551188,rs713875,rs10883365,rs4802307,rs780093,rs4902642,rs11190140,rs12720356,rs2188962,rs736289,rs1799964,rs12994997,rs2062305,rs11190141,rs17293632,rs3024505,rs10065637,rs2284553	6	GSM816664
2.473	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs11742570,rs7927894,rs7927997,rs8005161,rs10210302,rs1456893,rs713875,rs11574514,rs4802307,rs7329174,rs13126505,rs17221417,rs7517810,rs3024505,rs2274471,rs2284553	7	GSM736607
2.790	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs9292777,rs8005161,rs713875,rs10883365,rs4802307,rs1799964,rs2062305,rs1456896,rs11190141,rs7076156,rs3024505,rs10065637,rs2274471,rs2284553	8	GSM736558,GSM736635
4.088	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs11742570,rs9891119,rs8005161,rs1456893,rs713875,rs4802307,rs10181042,rs7329174,rs1799964,rs2062305,rs17234657,rs6716753,rs1551398,rs1456896,rs7076156,rs17293632,rs3024505,rs10065637,rs2274471,rs2284553	9	GSM736525
4.165	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs11742570,rs9891119,rs9292777,rs8005161,rs1456893,rs713875,rs11574514,rs4802307,rs7329174,rs281379,rs7517847,rs1799964,rs2062305,rs17234657,rs6716753,rs1551398,rs1456896,rs7076156,rs3024505,rs10065637,rs2274471,rs2284553	10	GSM736512,GSM736561
1.638	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs11742570,rs9891119,rs8005161,rs713875,rs11574514,rs181359,rs4802307,rs6679677,rs4902642,rs2542151,rs2836754,rs11190140,rs1799964,rs13428812,rs2062305,rs17234657,rs11190141,rs7076156,rs17293632,rs3024505,rs10065637,rs2274471,rs2284553	11	GSM816665,GSM736496,GSM736620
2.190	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9292777,rs1456893,rs7551188,rs713875,rs11574514,rs10883365,rs1250550,rs4802307,rs4902642,rs2542151,rs11190140,rs12720356,rs736289,rs6568421,rs2062305,rs11190141,rs7076156,rs17293632,rs3024505,rs2274471,rs2284553,rs10734105,rs9858542	12	GSM816656
0.612	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4409764,rs212388,rs9891119,rs7927894,rs7927997,rs713875,rs1250550,rs780093,rs2542151,rs11190140,rs2024092,rs1799964,rs12994997,rs2062305,rs17309827,rs11190141,rs7076156,rs3024505,rs2284553	13	GSM816657
2.025	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9292777,rs1456893,rs7551188,rs713875,rs1250550,rs4802307,rs2838519,rs10995271,rs12663356,rs2062305,rs1551398,rs7076156,rs17293632,rs3024505,rs10065637,rs2274471,rs2284553	14	GSM816653
