Zscore	Cell	Tissue	File	SNPs	Number	Accession
3.342	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.CB1_1-3-2011.DS17702.twopass.merge150.wgt10.zgt2.wig	rs11150589,rs35675666,rs3024493,rs8067378,rs3774959,rs2870946,rs10797432,rs907611,rs16940186,rs3024505,rs6451493,rs734999	1	GSM701525
3.608	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.CB6_1-4-2011.DS17706.twopass.merge150.wgt10.zgt2.wig	rs11150589,rs35675666,rs28374715,rs10781499,rs2297441,rs941823,rs943072,rs907611,rs3024505,rs11739663,rs6451493,rs734999,rs4077515	2	GSM701526
2.678	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.RO_01679.DS17198.twopass.merge150.wgt10.zgt2.wig	rs11150589,rs35675666,rs3024493,rs3774959,rs4722672,rs907611,rs7554511,rs3024505,rs6451493,rs734999,rs4728142	3	GSM665837
0.467	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.RO_01701.DS17534.twopass.merge150.wgt10.zgt2.wig	rs11150589,rs35675666,rs3774959,rs3194051,rs2816958,rs907611,rs2155219,rs3024505,rs6451493	4	GSM701516
1.126	CD4_Mobilised;	Blood	UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS16955.twopass.merge150.wgt10.zgt2.wig	rs11150589,rs35675666,rs3024493,rs2297441,rs941823,rs9847710,rs907611,rs2201841,rs3024505,rs6451493,rs734999	5	GSM701489
1.518	CD4_Mobilised;	Blood	UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17175.twopass.merge150.wgt10.zgt2.wig	rs11150589,rs35675666,rs3024493,rs1126510,rs4781011,rs907611,rs3024505,rs6451493,rs734999,rs5771069	6	GSM701491
0.721	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01549.DS15947.twopass.merge150.wgt10.zgt2.wig	rs11150589,rs35675666,rs3024493,rs907611,rs7554511,rs3024505,rs6451493,rs734999	7	GSM665812
2.024	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS17212.twopass.merge150.wgt10.zgt2.wig	rs11150589,rs35675666,rs3024493,rs28374715,rs1126510,rs4722672,rs907611,rs3024505,rs6451493,rs734999	8	GSM665839
2.063	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01689.DS17329.twopass.merge150.wgt10.zgt2.wig	rs11150589,rs35675666,rs3024493,rs4510766,rs1126510,rs3774959,rs3194051,rs941823,rs9822268,rs907611,rs3024505,rs6451493,rs5771069	9	GSM817166
1.673	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17881.twopass.merge150.wgt10.zgt2.wig	rs11150589,rs35675666,rs3024493,rs4957048,rs2297441,rs4722672,rs907611,rs3024505,rs6451493,rs734999	10	GSM701539
2.175	CD8_Mobilised;	Blood	UW.Mobilized_CD8_Primary_Cells.ChromatinAccessibility.RO_01679.DS16962.twopass.merge150.wgt10.zgt2.wig	rs11150589,rs35675666,rs3024493,rs1126510,rs2297441,rs3774959,rs941823,rs4722672,rs907611,rs1297265,rs3024505,rs6451493,rs798502	11	GSM817160
3.530	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01549.DS16012.twopass.merge150.wgt10.zgt2.wig	rs11150589,rs35675666,rs3024493,rs7134599,rs11584383,rs1126510,rs2297441,rs3774959,rs2870946,rs3194051,rs907611,rs2838519,rs2155219,rs3024505,rs6451493,rs4728142,rs5771069	12	GSM665813
1.828	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01679.DS17203.twopass.merge150.wgt10.zgt2.wig	rs11150589,rs35675666,rs3024493,rs4781011,rs2297441,rs3194051,rs907611,rs3024505,rs6451493	13	GSM665838
1.402	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01689.DS17332.twopass.merge150.wgt10.zgt2.wig	rs11150589,rs35675666,rs3024493,rs2297441,rs3774959,rs3194051,rs4722672,rs907611,rs3024505,rs6451493	14	GSM701499
2.490	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01701.DS17885.twopass.merge150.wgt10.zgt2.wig	rs11150589,rs35675666,rs3024493,rs10781499,rs2297441,rs3774959,rs907611,rs3024505,rs6451493,rs4077515	15	GSM701540
1.952	CD14	Blood	UW.CD14_Primary_Cells.ChromatinAccessibility.RO_01689.DS17391.twopass.merge150.wgt10.zgt2.wig	rs35675666,rs3024493,rs2297441,rs943072,rs9822268,rs907611,rs3024505,rs6451493,rs734999,rs4728142	16	GSM701503
1.971	CD14	Blood	UW.CD14_Primary_Cells.ChromatinAccessibility.RO_01701.DS17889.twopass.merge150.wgt10.zgt2.wig	rs35675666,rs3024493,rs10781499,rs907611,rs3024505,rs6451493,rs734999,rs4077515,rs4728142	17	GSM701541
2.252	CD19	Blood	UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01679.DS17186.twopass.merge150.wgt10.zgt2.wig	rs11150589,rs35675666,rs1126510,rs4781011,rs2297441,rs3774959,rs941823,rs907611,rs3024505,rs6451493,rs734999,rs6584283	18	GSM701492
1.465	CD19	Blood	UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01689.DS17281.twopass.merge150.wgt10.zgt2.wig	rs11150589,rs35675666,rs2297441,rs941823,rs907611,rs3024505,rs6451493,rs734999,rs6584283,rs11190140	19	GSM701493
2.604	CD19	Blood	UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01701.DS17440.twopass.merge150.wgt10.zgt2.wig	rs11150589,rs35675666,rs11584383,rs1126510,rs3774959,rs941823,rs907611,rs3024505,rs6451493,rs734999,rs6584283,rs2872507,rs4728142	20	GSM701507
