Zscore	Cell	Tissue	File	SNPs	Number	Accession
7.511	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.CB1_1-3-2011.DS17702.twopass.merge150.wgt10.zgt2.wig	rs12368653,rs874628,rs1323292,rs931555,rs9292777,rs4149584,rs397020,rs12466022,rs6984045,rs307896,rs2293370,rs11581062,rs1738074,rs9657904,rs4939490,rs6604026,rs2300603,rs6952809,rs7779014,rs4075958,rs4902647,rs630923,rs12212193,rs1062158,rs2300747	1	GSM701525
4.111	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.CB6_1-4-2011.DS17706.twopass.merge150.wgt10.zgt2.wig	rs10466829,rs12466022,rs6074022,rs1738074,rs9657904,rs1335532,rs2300603,rs17445836,rs290986,rs4410871,rs12644284,rs4075958,rs4902647,rs630923,rs12212193,rs9282641,rs3745672,rs2546890	2	GSM701526
7.107	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.RO_01679.DS17198.twopass.merge150.wgt10.zgt2.wig	rs874628,rs1077667,rs1323292,rs9292777,rs4149584,rs9321490,rs12466022,rs6984045,rs307896,rs11581062,rs7191700,rs1738074,rs9657904,rs4939490,rs6604026,rs1335532,rs2300603,rs6952809,rs4075958,rs4902647,rs630923,rs10936599,rs12212193	3	GSM665837
7.542	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.RO_01701.DS17534.twopass.merge150.wgt10.zgt2.wig	rs12368653,rs874628,rs1077667,rs7090512,rs1323292,rs931555,rs9292777,rs4149584,rs397020,rs12466022,rs6984045,rs307896,rs2293370,rs7200786,rs11581062,rs1738074,rs9657904,rs4939490,rs140522,rs6604026,rs1335532,rs2300603,rs6952809,rs2283792,rs386965,rs12644284,rs4075958,rs4902647,rs630923,rs10936599,rs12456021,rs12212193,rs1062158,rs2300747,rs3745672,rs2546890	4	GSM701516
6.262	CD4_Mobilised;	Blood	UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS16955.twopass.merge150.wgt10.zgt2.wig	rs874628,rs1077667,rs7090512,rs2104286,rs1323292,rs9292777,rs9321490,rs397020,rs2303759,rs12466022,rs6984045,rs307896,rs11581062,rs7191700,rs1738074,rs9657904,rs4939490,rs6604026,rs1335532,rs6897932,rs2300603,rs6952809,rs386965,rs9596270,rs4075958,rs4902647,rs630923,rs10936599,rs12212193,rs1062158,rs3745672,rs2546890	5	GSM701489
7.036	CD4_Mobilised;	Blood	UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17175.twopass.merge150.wgt10.zgt2.wig	rs874628,rs1077667,rs7090512,rs9891119,rs1323292,rs9292777,rs12466022,rs6074022,rs6984045,rs307896,rs7191700,rs1738074,rs9657904,rs4939490,rs6604026,rs1335532,rs2300603,rs6952809,rs290986,rs4410871,rs2283792,rs386965,rs4075958,rs4902647,rs630923,rs10936599,rs12212193,rs9282641	6	GSM701491
5.478	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01549.DS15947.twopass.merge150.wgt10.zgt2.wig	rs874628,rs1077667,rs7090512,rs1323292,rs9292777,rs4149584,rs397020,rs12466022,rs6984045,rs307896,rs11581062,rs1738074,rs9657904,rs4939490,rs6604026,rs1335532,rs2300603,rs6952809,rs4075958,rs4409785,rs4902647,rs630923,rs10936599,rs12212193,rs756699	7	GSM665812
7.708	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS17212.twopass.merge150.wgt10.zgt2.wig	rs874628,rs1077667,rs2104286,rs1323292,rs9292777,rs4149584,rs397020,rs12466022,rs6074022,rs6984045,rs307896,rs11581062,rs1738074,rs9657904,rs4939490,rs6604026,rs1335532,rs2300603,rs6952809,rs290986,rs12644284,rs4075958,rs4902647,rs630923,rs10936599,rs12212193,rs1062158,rs9282641,rs2546890	8	GSM665839
7.286	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01689.DS17329.twopass.merge150.wgt10.zgt2.wig	rs874628,rs4613763,rs1077667,rs7090512,rs2104286,rs1323292,rs931555,rs9292777,rs4149584,rs9321490,rs397020,rs2303759,rs12466022,rs6074022,rs6984045,rs307896,rs744166,rs11581062,rs7191700,rs1738074,rs9657904,rs4939490,rs6604026,rs1335532,rs2300603,rs6952809,rs386965,rs12644284,rs4075958,rs4902647,rs13333054,rs630923,rs10936599,rs12212193,rs1062158,rs3745672	9	GSM817166
7.082	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17881.twopass.merge150.wgt10.zgt2.wig	rs874628,rs1077667,rs2104286,rs1323292,rs9292777,rs4149584,rs2303759,rs12466022,rs6074022,rs6984045,rs307896,rs7191700,rs1738074,rs9657904,rs4939490,rs6604026,rs1335532,rs2300603,rs6952809,rs12644284,rs4075958,rs758944,rs4902647,rs12025416,rs630923,rs10936599,rs12212193,rs3745672	10	GSM701539
