Zscore	Cell	Tissue	File	SNPs	Number	Accession
2.447	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.CB1_1-3-2011.DS17702.twopass.merge150.wgt10.zgt2.wig	rs16887244,rs17290922,rs548181,rs16869652,rs4803480,rs9611198,rs13194053	1	GSM701525
0.700	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.CB6_1-4-2011.DS17706.twopass.merge150.wgt10.zgt2.wig	rs548181,rs6932590,rs9611198,rs1502844	2	GSM701526
1.672	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.RO_01679.DS17198.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs17290922,rs548181,rs7045881,rs959770,rs4803480	3	GSM665837
1.183	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.RO_01701.DS17534.twopass.merge150.wgt10.zgt2.wig	rs17290922,rs548181,rs4803480,rs138880,rs13194053,rs4757144,rs12210050	4	GSM701516
2.529	CD4_Mobilised;	Blood	UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS16955.twopass.merge150.wgt10.zgt2.wig	rs10489202,rs17290922,rs548181,rs959770,rs4803480,rs9611198,rs589249,rs13194053,rs12666575,rs1351267	5	GSM701489
1.274	CD4_Mobilised;	Blood	UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17175.twopass.merge150.wgt10.zgt2.wig	rs17290922,rs548181,rs4803480,rs9611198,rs13194053,rs12210050	6	GSM701491
-0.052	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01549.DS15947.twopass.merge150.wgt10.zgt2.wig	rs10489202,rs17290922,rs548181,rs13194053	7	GSM665812
0.928	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS17212.twopass.merge150.wgt10.zgt2.wig	rs17290922,rs548181,rs959770,rs4803480,rs9611198	8	GSM665839
1.235	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01689.DS17329.twopass.merge150.wgt10.zgt2.wig	rs17693963,rs548181,rs959770,rs4803480,rs9611198,rs13194053,rs12210050	9	GSM817166
1.358	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17881.twopass.merge150.wgt10.zgt2.wig	rs17290922,rs548181,rs4846033,rs959770,rs9611198	10	GSM701539
1.574	CD8_Mobilised;	Blood	UW.Mobilized_CD8_Primary_Cells.ChromatinAccessibility.RO_01679.DS16962.twopass.merge150.wgt10.zgt2.wig	rs17290922,rs548181,rs4803480,rs9611198,rs138880,rs589249,rs13194053	11	GSM817160
0.683	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01549.DS16012.twopass.merge150.wgt10.zgt2.wig	rs16887244,rs17290922,rs548181,rs959770,rs4803480,rs13194053,rs8057927	12	GSM665813
2.205	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01679.DS17203.twopass.merge150.wgt10.zgt2.wig	rs17290922,rs548181,rs959770,rs4803480,rs13194053,rs12210050	13	GSM665838
1.572	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01689.DS17332.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs17290922,rs548181,rs9611198,rs138880,rs13194053,rs12210050	14	GSM701499
1.119	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01701.DS17885.twopass.merge150.wgt10.zgt2.wig	rs548181,rs959770,rs9611198,rs12210050	15	GSM701540
-0.124	CD14	Blood	UW.CD14_Primary_Cells.ChromatinAccessibility.RO_01689.DS17391.twopass.merge150.wgt10.zgt2.wig	rs548181,rs1635,rs12807809	16	GSM701503
0.057	CD14	Blood	UW.CD14_Primary_Cells.ChromatinAccessibility.RO_01701.DS17889.twopass.merge150.wgt10.zgt2.wig	rs548181,rs12807809,rs16897515	17	GSM701541
1.658	CD19	Blood	UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01679.DS17186.twopass.merge150.wgt10.zgt2.wig	rs17290922,rs548181,rs959770,rs4803480,rs138880,rs2323266,rs1502844	18	GSM701492
