Zscore	Cell	Tissue	File	SNPs	Number	Accession
2.909	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs925255,rs35675666,rs7134599,rs4899554,rs11742570,rs12654812,rs2930047,rs2231884,rs913678,rs194749,rs559928,rs17293632,rs3024505,rs4845604,rs2266959	1	GSM816644
4.169	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs26528,rs925255,rs35675666,rs2188962,rs12946510,rs7404095,rs2227564,rs11742570,rs2836878,rs12654812,rs8005161,rs11168249,rs630923,rs2231884,rs913678,rs907611,rs1456896,rs7240004,rs194749,rs17293632,rs3024505,rs4845604,rs6478109,rs11230563,rs2266959,rs3749171,rs4743820	2	Lookup
9.902	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs26528,rs9557195,rs925255,rs1819333,rs35675666,rs12946510,rs7404095,rs11672983,rs4899554,rs11742570,rs4256159,rs2823286,rs2836878,rs10781499,rs8005161,rs12103,rs630923,rs2231884,rs913678,rs907611,rs17119,rs7240004,rs194749,rs17293632,rs3024505,rs6863411,rs11879191,rs4845604,rs6478109,rs529866,rs11230563,rs2266959,rs2382817,rs10521318,rs4656958	3	Lookup
5.079	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs26528,rs925255,rs1819333,rs35675666,rs12946510,rs7404095,rs11742570,rs4256159,rs8005161,rs11168249,rs2930047,rs941823,rs630923,rs2231884,rs913678,rs907611,rs17119,rs1456896,rs7240004,rs194749,rs3024505,rs6478109,rs529866,rs11230563,rs2382817	4	Lookup
6.874	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs925255,rs1819333,rs35675666,rs12946510,rs7404095,rs4899554,rs17085007,rs11742570,rs4256159,rs2823286,rs12654812,rs8005161,rs6568421,rs11168249,rs2930047,rs630923,rs2231884,rs1517352,rs913678,rs907611,rs1456896,rs7240004,rs194749,rs559928,rs17293632,rs1893217,rs3024505,rs11879191,rs4845604,rs6478109,rs529866,rs2266959,rs2382817	5	Lookup
3.233	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs925255,rs35675666,rs2188962,rs12946510,rs11742570,rs2823286,rs2930047,rs630923,rs913678,rs907611,rs7240004,rs194749,rs17293632,rs3024505,rs4845604,rs529866,rs11230563,rs2382817	6	GSM816664
4.064	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs925255,rs35675666,rs12946510,rs4899554,rs11742570,rs12654812,rs8005161,rs12103,rs11168249,rs2231884,rs1042058,rs194749,rs3024505,rs11879191,rs4845604,rs2266959,rs2382817	7	GSM736607
4.315	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs11612508,rs925255,rs35675666,rs12946510,rs7404095,rs4256159,rs8005161,rs630923,rs913678,rs907611,rs1456896,rs7240004,rs3024505,rs6478109,rs529866,rs11230563,rs2266959	8	GSM736558,GSM736635
5.702	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs9557195,rs925255,rs1819333,rs35675666,rs7134599,rs12946510,rs7404095,rs11742570,rs2823286,rs8005161,rs630923,rs2231884,rs913678,rs907611,rs1456896,rs1250546,rs7240004,rs194749,rs17293632,rs6740462,rs3024505,rs6478109,rs2382817	9	GSM736525
5.586	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs9557195,rs925255,rs1819333,rs35675666,rs12946510,rs7404095,rs11742570,rs7517847,rs2823286,rs8005161,rs2930047,rs630923,rs2231884,rs913678,rs907611,rs1456896,rs7240004,rs3024505,rs9297145,rs6478109,rs529866,rs2266959,rs2382817	10	GSM736512,GSM736561
