Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
0.348	0.324579747760391	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1364063,rs7617480	1	GSM816644
-1.148	0.0281732337778766	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs6589964	2	Lookup
1.273	0.701022773053075	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs1364063,rs6575793,rs757647	3	Lookup
-1.342	8.68590000088202e-11	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig		4	Lookup
0.207	0.277649172201953	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs1364063,rs314280	5	Lookup
-0.595	0.0782427852150609	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7617480	6	GSM816664
0.650	0.42787151757333	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs10899489,rs1364063	7	GSM736607
-1.072	0	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig		8	GSM736558,GSM736635
0.468	0.36837019239633	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs757647,rs9635759	9	GSM736525
1.201	0.714085658931429	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs1364063,rs4929923,rs757647	10	GSM736512,GSM736561
0.281	0.318976790648598	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs1364063,rs1398217,rs7617480	11	GSM816665,GSM736496,GSM736620
-0.903	0.047462856970347	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7617480	12	GSM816656
-0.345	0.142907780775211	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1364063,rs757647	13	GSM816657
-1.315	0	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		14	GSM816653
