Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
1.628	0.900399024366672	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.CB1_1-3-2011.DS17702.twopass.merge150.wgt10.zgt2.wig	rs10182181,rs10875976,rs2531995	1	GSM701525
0.644	0.4289297809514	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.CB6_1-4-2011.DS17706.twopass.merge150.wgt10.zgt2.wig	rs10875976,rs7498665	2	GSM701526
1.459	0.805684967310604	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.RO_01679.DS17198.twopass.merge150.wgt10.zgt2.wig	rs10423928,rs2531995,rs8028313	3	GSM665837
0.607	0.43802744979819	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.RO_01701.DS17534.twopass.merge150.wgt10.zgt2.wig	rs10182181,rs10423928,rs2531995	4	GSM701516
-0.094	0.19799316622238	CD4_Mobilised;	Blood	UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS16955.twopass.merge150.wgt10.zgt2.wig	rs10182181,rs2531995	5	GSM701489
0.198	0.27954875982399	CD4_Mobilised;	Blood	UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17175.twopass.merge150.wgt10.zgt2.wig	rs2531995,rs7184597	6	GSM701491
0.150	0.265326184958919	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01549.DS15947.twopass.merge150.wgt10.zgt2.wig	rs10182181,rs2531995	7	GSM665812
-0.437	0.105033050613173	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS17212.twopass.merge150.wgt10.zgt2.wig	rs2531995	8	GSM665839
0.757	0.496760054744856	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01689.DS17329.twopass.merge150.wgt10.zgt2.wig	rs2531995,rs7138803,rs8028313	9	GSM817166
0.585	0.399923098310822	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17881.twopass.merge150.wgt10.zgt2.wig	rs2531995,rs7498665	10	GSM701539
0.827	0.545973740993094	CD8_Mobilised;	Blood	UW.Mobilized_CD8_Primary_Cells.ChromatinAccessibility.RO_01679.DS16962.twopass.merge150.wgt10.zgt2.wig	rs10182181,rs2531995,rs7184597	11	GSM817160
1.220	0.702023942865312	CD8	Blood	UW.CD8_Primary_Cells.ChromatinAccessibility.RO_01549.DS16012.twopass.merge150.wgt10.zgt2.wig	rs10182181,rs10423928,rs2531995,rs8028313	12	GSM665813
