Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
-0.087	0.170987871075048	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1295686	1	GSM816644
2.683	1.46587587889915	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10995251,rs1295686,rs479844,rs7613051,rs7927894	2	Lookup
0.796	0.466927674914856	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs10995251,rs479844	3	Lookup
0.738	0.439562650905351	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs1295686,rs479844	4	Lookup
-0.282	0.130080688430007	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs13015714	5	Lookup
-1.159	0	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		6	GSM816664
0.028	0.197947547052577	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs7927894	7	GSM736607
0.154	0.231122522649814	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs1295686	8	GSM736558,GSM736635
1.083	0.570736784663604	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs10995251,rs1295686	9	GSM736525
1.073	0.571356460375086	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs10995251,rs1295686	10	GSM736512,GSM736561
1.100	0.626623625553933	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs12153855,rs1295686,rs479844	11	GSM816665,GSM736496,GSM736620
-0.643	0.0766940213475754	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1295686	12	GSM816656
1.917	0.970249040347169	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12153855,rs1295686,rs2164983,rs7927894	13	GSM816657
0.925	0.508936023051228	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1295686,rs479844	14	GSM816653
