Zscore	Cell	Tissue	File	SNPs	Number	Accession
0.573	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.CB1_1-3-2011.DS17702.twopass.merge150.wgt10.zgt2.wig	rs4302748,rs10761731,rs941207,rs7296418,rs409801	1	GSM701525
2.634	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.CB6_1-4-2011.DS17706.twopass.merge150.wgt10.zgt2.wig	rs625132,rs11628318,rs2336384,rs941207,rs8006385,rs3184504,rs3819299,rs7961894,rs210134,rs1719271	2	GSM701526
2.804	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.RO_01679.DS17198.twopass.merge150.wgt10.zgt2.wig	rs1260326,rs4302748,rs1279750,rs10761731,rs941207,rs8006385,rs3184504,rs3819299,rs4938642,rs1719271	3	GSM665837
3.163	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.RO_01701.DS17534.twopass.merge150.wgt10.zgt2.wig	rs11628318,rs4302748,rs1279750,rs10761731,rs941207,rs8006385,rs3184504,rs397969,rs6065,rs4326844,rs3819299,rs8109288,rs4246215,rs210134,rs1719271,rs4660456	4	GSM701516
3.188	CD4_Mobilised;	Blood	UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS16955.twopass.merge150.wgt10.zgt2.wig	rs11628318,rs2336384,rs4302748,rs1279750,rs10761731,rs941207,rs8006385,rs397969,rs1354034,rs3819299,rs8109288,rs4938642,rs7961894,rs399604,rs1719271	5	GSM701489
2.406	CD4_Mobilised;	Blood	UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17175.twopass.merge150.wgt10.zgt2.wig	rs11628318,rs2336384,rs2070729,rs1279750,rs10761731,rs941207,rs3819299,rs7296418,rs7961894,rs210134,rs1719271	6	GSM701491
1.385	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01549.DS15947.twopass.merge150.wgt10.zgt2.wig	rs2336384,rs4302748,rs10761731,rs941207,rs342275,rs4938642,rs7961894,rs1719271	7	GSM665812
3.118	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS17212.twopass.merge150.wgt10.zgt2.wig	rs7616006,rs11628318,rs2336384,rs4302748,rs1279750,rs10761731,rs941207,rs3731211,rs3819299,rs342275,rs4938642,rs7961894	8	GSM665839
4.143	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01689.DS17329.twopass.merge150.wgt10.zgt2.wig	rs625132,rs11628318,rs11789898,rs4302748,rs1279750,rs10761731,rs17030845,rs941207,rs3184504,rs1354034,rs3819299,rs8109288,rs4938642,rs399604,rs210134,rs1719271,rs4660456	9	GSM817166
3.087	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17881.twopass.merge150.wgt10.zgt2.wig	rs7616006,rs1260326,rs11628318,rs2336384,rs10761731,rs941207,rs8006385,rs3819299,rs342275,rs7961894,rs399604,rs1719271	10	GSM701539
