Zscore	Cell	Tissue	File	SNPs	Number	Accession
-0.317	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.CB1_1-3-2011.DS17702.twopass.merge150.wgt10.zgt2.wig	rs896854,rs6815464,rs11257655,rs1552224	1	GSM701525
1.153	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.CB6_1-4-2011.DS17706.twopass.merge150.wgt10.zgt2.wig	rs3792615,rs7636,rs896854,rs12010175,rs11257655,rs9465871,rs1552224	2	GSM701526
0.735	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.RO_01679.DS17198.twopass.merge150.wgt10.zgt2.wig	rs896854,rs10460009,rs1436953,rs6815464,rs10993738,rs1552224	3	GSM665837
0.748	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.RO_01701.DS17534.twopass.merge150.wgt10.zgt2.wig	rs896854,rs10460009,rs1436953,rs6815464,rs623323,rs5215,rs16861329,rs1552224,rs7957197	4	GSM701516
2.138	CD4_Mobilised;	Blood	UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS16955.twopass.merge150.wgt10.zgt2.wig	rs7636,rs896854,rs1436953,rs730570,rs6815464,rs10886471,rs11257655,rs10993738,rs3786897,rs849134,rs1552224,rs4812829	5	GSM701489
-0.502	CD4_Mobilised;	Blood	UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17175.twopass.merge150.wgt10.zgt2.wig	rs11634397,rs10923931,rs11257655,rs10993738,rs1552224	6	GSM701491
0.245	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01549.DS15947.twopass.merge150.wgt10.zgt2.wig	rs4402960,rs11634397,rs896854,rs5215,rs11257655,rs1552224,rs7957197	7	GSM665812
0.728	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS17212.twopass.merge150.wgt10.zgt2.wig	rs896854,rs10460009,rs6815464,rs11257655,rs10993738,rs17797882,rs1552224	8	GSM665839
0.974	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01689.DS17329.twopass.merge150.wgt10.zgt2.wig	rs10906115,rs7636,rs896854,rs10460009,rs6815464,rs623323,rs5219,rs10461617,rs17797882,rs1552224	9	GSM817166
1.566	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17881.twopass.merge150.wgt10.zgt2.wig	rs7636,rs6815464,rs5215,rs7766070,rs5219,rs11257655,rs16861329,rs1552224	10	GSM701539
