Zscore	Cell	Tissue	File	SNPs	Number	Accession
3.443	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.CB1_1-3-2011.DS17702.twopass.merge150.wgt10.zgt2.wig	rs2271893,rs17197037,rs3761218,rs2287921,rs10982256,rs271738,rs914715,rs7618915,rs7250872,rs7578035	1	GSM701525
2.642	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.CB6_1-4-2011.DS17706.twopass.merge150.wgt10.zgt2.wig	rs2271893,rs6733011,rs3845817,rs3761218,rs2287921,rs4948418,rs7618915,rs7250872,rs703965,rs7578035	2	GSM701526
3.529	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.RO_01679.DS17198.twopass.merge150.wgt10.zgt2.wig	rs2271893,rs17197037,rs3761218,rs2287921,rs10982256,rs2070615,rs914715,rs7618915,rs7250872,rs7578035	3	GSM665837
2.799	CD3	Blood	UW.CD3_Primary_Cells.ChromatinAccessibility.RO_01701.DS17534.twopass.merge150.wgt10.zgt2.wig	rs2271893,rs17197037,rs2242663,rs3761218,rs1042779,rs2287921,rs2070615,rs914715,rs17600642,rs7618915,rs7250872,rs703965,rs7578035	4	GSM701516
2.885	CD4_Mobilised;	Blood	UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS16955.twopass.merge150.wgt10.zgt2.wig	rs2271893,rs10994397,rs17197037,rs2242663,rs3761218,rs2287921,rs10982256,rs2070615,rs6124684,rs7618915,rs7250872,rs703965,rs2289700,rs7578035	5	GSM701489
2.282	CD4_Mobilised;	Blood	UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17175.twopass.merge150.wgt10.zgt2.wig	rs2271893,rs17197037,rs3761218,rs2287921,rs2070615,rs914715,rs7618915,rs7250872,rs703965,rs2314398,rs7578035	6	GSM701491
3.346	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01549.DS15947.twopass.merge150.wgt10.zgt2.wig	rs2271893,rs17197037,rs2242663,rs3761218,rs1042779,rs2287921,rs10896135,rs216345,rs2070615,rs7618915,rs7250872,rs2314398,rs7578035	7	GSM665812
2.467	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS17212.twopass.merge150.wgt10.zgt2.wig	rs2271893,rs17197037,rs3761218,rs2287921,rs683395,rs2070615,rs914715,rs7618915,rs7250872,rs7578035	8	GSM665839
2.865	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01689.DS17329.twopass.merge150.wgt10.zgt2.wig	rs2271893,rs6494849,rs2245641,rs2242663,rs3761218,rs2287921,rs683395,rs2070615,rs12912251,rs7618915,rs1035050,rs7250872,rs703965,rs7578035	9	GSM817166
3.313	CD4	Blood	UW.CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17881.twopass.merge150.wgt10.zgt2.wig	rs2271893,rs6733011,rs17197037,rs2242663,rs3761218,rs2287921,rs2070615,rs914715,rs7618915,rs7250872,rs703965,rs7578035	10	GSM701539
